Integer,Entropy,PrimeDivisors,Cluster,ClusterName,UMAP1,UMAP2
5981,13.287712379549442,1,4,Entropy Plateau,-8.107422,-4.2859483
5982,13.287712379549442,3,4,Entropy Plateau,-8.170985,-4.327523
5983,13.287712379549442,2,4,Entropy Plateau,-8.202915,-4.343784
5984,13.287712379549442,3,4,Entropy Plateau,-8.221124,-4.350262
5985,13.287712379549442,4,4,Entropy Plateau,-8.274457,-4.3841624
5986,13.287712379549442,3,4,Entropy Plateau,-8.3194475,-4.4127584
5987,13.287712379549442,1,4,Entropy Plateau,-8.32718,-4.414333
5988,13.287712379549442,3,4,Entropy Plateau,-8.383977,-4.456105
5989,13.287712379549442,2,4,Entropy Plateau,-8.390798,-4.4569907
5990,13.287712379549442,3,4,Entropy Plateau,-8.431948,-4.488474
5991,13.287712379549442,2,4,Entropy Plateau,-8.474235,-4.5194016
5992,13.287712379549442,3,4,Entropy Plateau,-8.500421,-4.54109
5993,13.287712379549442,2,4,Entropy Plateau,-8.54432,-4.5803123
5994,13.287712379549442,3,4,Entropy Plateau,-8.556802,-4.5893335
5995,13.287712379549442,3,4,Entropy Plateau,-8.575214,-4.6024637
5996,13.287712379549442,2,4,Entropy Plateau,-8.611006,-4.6384845
5997,13.287712379549442,2,4,Entropy Plateau,-8.616946,-4.644938
5998,13.287712379549442,2,4,Entropy Plateau,-8.654804,-4.6821423
5999,13.287712379549442,2,4,Entropy Plateau,-8.677982,-4.707093
6000,13.287712379549442,3,4,Entropy Plateau,-8.713001,-4.7445173
6001,13.287712379549442,2,4,Entropy Plateau,-8.730431,-4.76617
6002,13.287712379549442,2,4,Entropy Plateau,-8.748323,-4.785309
6003,13.287712379549442,3,4,Entropy Plateau,-8.767342,-4.8120995
6004,13.287712379549442,3,4,Entropy Plateau,-8.797327,-4.8539715
6005,13.287712379549442,2,4,Entropy Plateau,-8.824089,-4.890678
6006,13.287712379549442,5,4,Entropy Plateau,-8.839988,-4.9156027
6007,13.287712379549442,1,4,Entropy Plateau,-8.852944,-4.941221
6008,13.287712379549442,2,4,Entropy Plateau,-8.893093,-4.997014
6009,13.287712379549442,2,4,Entropy Plateau,-8.913184,-5.0306544
6010,13.287712379549442,3,4,Entropy Plateau,-8.934012,-5.0696917
6011,13.287712379549442,1,4,Entropy Plateau,-8.949256,-5.089172
6012,13.287712379549442,3,4,Entropy Plateau,-8.970036,-5.1213555
6013,13.287712379549442,2,4,Entropy Plateau,-8.992547,-5.1703763
6014,13.287712379549442,3,4,Entropy Plateau,-9.010875,-5.2181687
6015,13.287712379549442,3,4,Entropy Plateau,-9.02966,-5.2632666
6016,13.287712379549442,2,4,Entropy Plateau,-9.039162,-5.295112
6017,13.287712379549442,2,4,Entropy Plateau,-9.04909,-5.329269
6018,13.287712379549442,4,4,Entropy Plateau,-9.0614395,-5.369588
6019,13.287712379549442,2,4,Entropy Plateau,-9.068007,-5.3938956
6020,13.287712379549442,4,4,Entropy Plateau,-9.069214,-5.425072
6021,13.287712379549442,2,4,Entropy Plateau,-9.072742,-5.4433794
6022,13.287712379549442,2,4,Entropy Plateau,-9.075109,-5.4779544
6023,13.287712379549442,2,4,Entropy Plateau,-9.073203,-5.5227246
6024,13.287712379549442,3,4,Entropy Plateau,-9.073273,-5.5561266
6025,13.287712379549442,2,4,Entropy Plateau,-9.071924,-5.591014
6026,13.287712379549442,3,4,Entropy Plateau,-9.069794,-5.6236153
6027,13.287712379549442,3,4,Entropy Plateau,-9.06801,-5.659102
6028,13.287712379549442,3,4,Entropy Plateau,-9.064667,-5.690398
6029,13.287712379549442,1,4,Entropy Plateau,-9.068228,-5.6966286
6030,13.287712379549442,4,4,Entropy Plateau,-9.053738,-5.754462
6031,13.287712379549442,2,4,Entropy Plateau,-9.048408,-5.7910357
6032,13.287712379549442,3,4,Entropy Plateau,-9.036722,-5.823876
6033,13.287712379549442,2,4,Entropy Plateau,-9.029282,-5.8545575
6034,13.287712379549442,3,4,Entropy Plateau,-9.014841,-5.8985615
6035,13.287712379549442,3,4,Entropy Plateau,-9.005348,-5.921777
6036,13.287712379549442,3,4,Entropy Plateau,-8.985945,-5.9685936
6037,13.287712379549442,1,4,Entropy Plateau,-8.977866,-5.990469
6038,13.287712379549442,2,4,Entropy Plateau,-8.951515,-6.0444965
6039,13.287712379549442,3,4,Entropy Plateau,-8.937284,-6.0758066
6040,13.287712379549442,3,4,Entropy Plateau,-8.914223,-6.125202
6041,13.287712379549442,2,4,Entropy Plateau,-8.895675,-6.1607184
6042,13.287712379549442,4,4,Entropy Plateau,-8.876206,-6.1948414
6043,13.287712379549442,1,4,Entropy Plateau,-8.856355,-6.2314405
6044,13.287712379549442,2,4,Entropy Plateau,-8.836755,-6.2669325
6045,13.287712379549442,4,4,Entropy Plateau,-8.835691,-6.2780604
6046,13.287712379549442,2,4,Entropy Plateau,-8.807674,-6.3190355
6047,13.287712379549442,1,4,Entropy Plateau,-8.775709,-6.367429
6048,13.287712379549442,3,4,Entropy Plateau,-8.755724,-6.3992953
6049,13.287712379549442,2,4,Entropy Plateau,-8.735627,-6.430386
6050,13.287712379549442,3,4,Entropy Plateau,-8.720343,-6.455188
6051,13.287712379549442,2,4,Entropy Plateau,-8.710705,-6.471224
6052,13.287712379549442,3,4,Entropy Plateau,-8.68205,-6.5102954
6053,13.287712379549442,1,4,Entropy Plateau,-8.683706,-6.514635
6054,13.287712379549442,3,4,Entropy Plateau,-8.633806,-6.5760236
6055,13.287712379549442,3,4,Entropy Plateau,-8.618086,-6.595183
6056,13.287712379549442,2,4,Entropy Plateau,-8.595567,-6.625326
6057,13.287712379549442,2,4,Entropy Plateau,-8.587638,-6.6376185
6058,13.287712379549442,3,4,Entropy Plateau,-8.564994,-6.660147
6059,13.287712379549442,2,4,Entropy Plateau,-8.527579,-6.6983767
6060,13.287712379549442,4,4,Entropy Plateau,-8.503435,-6.72402
6061,13.287712379549442,3,4,Entropy Plateau,-8.460565,-6.7659206
6062,13.287712379549442,3,4,Entropy Plateau,-8.444149,-6.782698
6063,13.287712379549442,3,4,Entropy Plateau,-8.419704,-6.8037267
6064,13.287712379549442,2,4,Entropy Plateau,-8.38972,-6.8324137
6065,13.287712379549442,2,4,Entropy Plateau,-8.358474,-6.8572245
6066,13.287712379549442,3,4,Entropy Plateau,-8.365155,-6.8491077
6067,13.287712379549442,1,4,Entropy Plateau,-8.29522,-6.9089384
6068,13.287712379549442,3,4,Entropy Plateau,-8.272314,-6.924845
6069,13.287712379549442,3,4,Entropy Plateau,-8.2419195,-6.947569
6070,13.287712379549442,3,4,Entropy Plateau,-8.213495,-6.9671063
6071,13.287712379549442,2,4,Entropy Plateau,-8.205373,-6.9693704
6072,13.287712379549442,4,4,Entropy Plateau,-8.138439,-7.0190234
6073,13.287712379549442,1,4,Entropy Plateau,-8.09432,-7.04624
6074,13.287712379549442,2,4,Entropy Plateau,-8.07703,-7.058343
6075,13.287712379549442,2,4,Entropy Plateau,-8.0334425,-7.0831914
6076,13.287712379549442,3,4,Entropy Plateau,-7.965401,-7.1292243
6077,13.287712379549442,2,4,Entropy Plateau,-7.9333034,-7.1410975
6078,13.287712379549442,3,4,Entropy Plateau,-7.8964853,-7.1592426
6079,13.287712379549442,1,4,Entropy Plateau,-7.8652425,-7.171759
6080,13.287712379549442,3,4,Entropy Plateau,-7.8250375,-7.196074
6081,13.287712379549442,2,4,Entropy Plateau,-7.8147426,-7.193827
6082,13.287712379549442,2,4,Entropy Plateau,-7.771434,-7.2083044
6083,13.287712379549442,3,4,Entropy Plateau,-7.7522993,-7.2157636
6084,13.287712379549442,3,4,Entropy Plateau,-7.7023144,-7.2316875
6085,13.287712379549442,2,4,Entropy Plateau,-7.667729,-7.242526
6086,13.287712379549442,3,4,Entropy Plateau,-7.65663,-7.2451444
6087,13.287712379549442,2,4,Entropy Plateau,-7.5922847,-7.2656894
6088,13.287712379549442,2,4,Entropy Plateau,-7.5706744,-7.270212
6089,13.287712379549442,1,4,Entropy Plateau,-7.52345,-7.2812614
6090,13.287712379549442,5,4,Entropy Plateau,-7.481494,-7.2926307
6091,13.287712379549442,1,4,Entropy Plateau,-7.4381695,-7.297184
6092,13.287712379549442,2,4,Entropy Plateau,-7.421485,-7.2998576
6093,13.287712379549442,2,4,Entropy Plateau,-7.362207,-7.3087974
6094,13.287712379549442,3,4,Entropy Plateau,-7.309955,-7.3144474
6095,13.287712379549442,3,4,Entropy Plateau,-7.2727637,-7.3172636
6096,13.287712379549442,3,4,Entropy Plateau,-7.259496,-7.319572
6097,13.287712379549442,3,4,Entropy Plateau,-7.2118177,-7.3185186
6098,13.287712379549442,2,4,Entropy Plateau,-7.17525,-7.319027
6099,13.287712379549442,3,4,Entropy Plateau,-7.141516,-7.317745
6100,13.287712379549442,3,4,Entropy Plateau,-7.089486,-7.3152237
6101,13.287712379549442,1,4,Entropy Plateau,-7.0698414,-7.3129325
6102,13.287712379549442,3,4,Entropy Plateau,-7.0325212,-7.3101354
6103,13.287712379549442,2,4,Entropy Plateau,-6.971048,-7.3047895
6104,13.287712379549442,3,4,Entropy Plateau,-6.961987,-7.305917
6105,13.287712379549442,4,4,Entropy Plateau,-6.9080033,-7.2905545
6106,13.287712379549442,3,4,Entropy Plateau,-6.8610334,-7.280624
6107,13.287712379549442,2,4,Entropy Plateau,-6.826552,-7.271343
6108,13.287712379549442,3,4,Entropy Plateau,-6.8067007,-7.277578
6109,13.287712379549442,2,4,Entropy Plateau,-6.7625513,-7.256354
6110,13.287712379549442,4,4,Entropy Plateau,-6.695526,-7.2353277
6111,13.287712379549442,3,4,Entropy Plateau,-6.6838894,-7.2432775
6112,13.287712379549442,2,4,Entropy Plateau,-6.6335063,-7.216603
6113,13.287712379549442,1,4,Entropy Plateau,-6.6108356,-7.214724
6114,13.287712379549442,3,4,Entropy Plateau,-6.5555525,-7.189815
6115,13.287712379549442,2,4,Entropy Plateau,-6.5164304,-7.1745324
6116,13.287712379549442,3,4,Entropy Plateau,-6.455218,-7.152737
6117,13.287712379549442,2,4,Entropy Plateau,-6.4289756,-7.1403875
6118,13.287712379549442,4,4,Entropy Plateau,-6.3789644,-7.1203513
6119,13.287712379549442,2,4,Entropy Plateau,-6.345997,-7.1008787
6120,13.287712379549442,4,4,Entropy Plateau,-6.292975,-7.0877657
6121,13.287712379549442,1,4,Entropy Plateau,-6.2433653,-7.0621777
6122,13.287712379549442,2,4,Entropy Plateau,-6.2166166,-7.056407
6123,13.287712379549442,3,4,Entropy Plateau,-6.171835,-7.038214
6124,13.287712379549442,2,4,Entropy Plateau,-6.1279564,-7.019316
6125,13.287712379549442,2,4,Entropy Plateau,-6.0927734,-7.004048
6126,13.287712379549442,3,4,Entropy Plateau,-6.0107117,-6.9612265
6127,13.287712379549442,2,4,Entropy Plateau,-5.985058,-6.957275
6128,13.287712379549442,2,4,Entropy Plateau,-5.937098,-6.936818
6129,13.287712379549442,2,4,Entropy Plateau,-5.892289,-6.918345
6130,13.287712379549442,3,4,Entropy Plateau,-5.853304,-6.900362
6131,13.287712379549442,1,4,Entropy Plateau,-5.8086653,-6.8821754
6132,13.287712379549442,4,4,Entropy Plateau,-5.7644854,-6.862071
6133,13.287712379549442,1,4,Entropy Plateau,-5.7006087,-6.824314
6134,13.287712379549442,2,4,Entropy Plateau,-5.6776466,-6.8241262
6135,13.287712379549442,3,4,Entropy Plateau,-5.62661,-6.802227
6136,13.287712379549442,3,4,Entropy Plateau,-5.587556,-6.784839
6137,13.287712379549442,2,4,Entropy Plateau,-5.54698,-6.769054
6138,13.287712379549442,4,4,Entropy Plateau,-5.490748,-6.7434955
6139,13.287712379549442,2,4,Entropy Plateau,-5.43816,-6.7196555
6140,13.287712379549442,3,4,Entropy Plateau,-5.3857474,-6.697704
6141,13.287712379549442,3,4,Entropy Plateau,-5.336588,-6.6766334
6142,13.287712379549442,3,4,Entropy Plateau,-5.28359,-6.655415
6143,13.287712379549442,1,4,Entropy Plateau,-5.242623,-6.6392417
6144,13.287712379549442,2,4,Entropy Plateau,-5.196149,-6.6215386
6145,13.287712379549442,2,4,Entropy Plateau,-5.164686,-6.6108394
6146,13.287712379549442,3,4,Entropy Plateau,-5.0975413,-6.5827737
6147,13.287712379549442,2,4,Entropy Plateau,-5.053614,-6.555677
6148,13.287712379549442,3,4,Entropy Plateau,-5.0269566,-6.552871
6149,13.287712379549442,3,4,Entropy Plateau,-5.003363,-6.5452065
6150,13.287712379549442,4,4,Entropy Plateau,-4.9425783,-6.5211473
6151,13.287712379549442,1,4,Entropy Plateau,-4.898425,-6.503983
6152,13.287712379549442,2,4,Entropy Plateau,-4.8557982,-6.4891586
6153,13.287712379549442,3,4,Entropy Plateau,-4.807383,-6.470133
6154,13.287712379549442,3,4,Entropy Plateau,-4.75255,-6.448821
6155,13.287712379549442,2,4,Entropy Plateau,-4.699854,-6.4291935
6156,13.287712379549442,3,4,Entropy Plateau,-4.6460056,-6.409036
6157,13.287712379549442,2,4,Entropy Plateau,-4.5997324,-6.391194
6158,13.287712379549442,2,4,Entropy Plateau,-4.574177,-6.3820076
6159,13.287712379549442,2,4,Entropy Plateau,-4.495038,-6.351152
6160,13.287712379549442,4,4,Entropy Plateau,-4.4377785,-6.329447
6161,13.287712379549442,2,4,Entropy Plateau,-4.3933578,-6.314367
6162,13.287712379549442,4,4,Entropy Plateau,-4.3283625,-6.288341
6163,13.287712379549442,1,4,Entropy Plateau,-4.2701354,-6.264862
6164,13.287712379549442,3,4,Entropy Plateau,-4.223347,-6.248435
6165,13.287712379549442,3,4,Entropy Plateau,-4.1672907,-6.227359
6166,13.287712379549442,2,4,Entropy Plateau,-4.1116962,-6.203027
6167,13.287712379549442,2,4,Entropy Plateau,-4.045479,-6.177477
6168,13.287712379549442,3,4,Entropy Plateau,-3.985174,-6.153412
6169,13.287712379549442,2,4,Entropy Plateau,-3.9219263,-6.1296096
6170,13.287712379549442,3,4,Entropy Plateau,-3.8582642,-6.1040316
6171,13.287712379549442,3,4,Entropy Plateau,-3.7949533,-6.0799894
6172,13.287712379549442,2,4,Entropy Plateau,-3.73367,-6.051574
6173,13.287712379549442,1,4,Entropy Plateau,-3.673488,-6.028297
6174,13.287712379549442,3,4,Entropy Plateau,-3.614044,-6.005465
6175,13.287712379549442,3,4,Entropy Plateau,-3.5470362,-5.975584
6176,13.287712379549442,2,4,Entropy Plateau,-3.481034,-5.948663
6177,13.287712379549442,3,4,Entropy Plateau,-3.4150505,-5.9236917
6178,13.287712379549442,2,4,Entropy Plateau,-3.3528883,-5.892007
6179,13.287712379549442,2,4,Entropy Plateau,-3.2860408,-5.86058
6180,13.287712379549442,4,4,Entropy Plateau,-3.231559,-5.835395
6181,13.287712379549442,2,4,Entropy Plateau,-3.1443665,-5.795852
6182,13.287712379549442,3,4,Entropy Plateau,-3.084458,-5.7655835
6183,13.287712379549442,2,4,Entropy Plateau,-2.9935992,-5.718248
6184,13.287712379549442,2,4,Entropy Plateau,-2.9322314,-5.6860905
6185,13.287712379549442,2,4,Entropy Plateau,-2.8516495,-5.6486754
6186,13.287712379549442,3,4,Entropy Plateau,-2.7822566,-5.6103897
6187,13.287712379549442,2,4,Entropy Plateau,-2.7060723,-5.570562
6188,13.287712379549442,4,4,Entropy Plateau,-2.629744,-5.5302157
6189,13.287712379549442,2,4,Entropy Plateau,-2.5448155,-5.47977
6190,13.287712379549442,3,4,Entropy Plateau,-2.4649339,-5.452074
6191,13.287712379549442,2,4,Entropy Plateau,-2.3860173,-5.4285583
6192,13.287712379549442,3,4,Entropy Plateau,-2.2953079,-5.388583
6193,13.287712379549442,2,4,Entropy Plateau,-2.2315717,-5.360737
6194,13.287712379549442,3,4,Entropy Plateau,-2.1708813,-5.3477325
6195,13.287712379549442,4,4,Entropy Plateau,-2.1042757,-5.3269315
6196,13.287712379549442,2,4,Entropy Plateau,-2.0417867,-5.3138065
6197,13.287712379549442,1,4,Entropy Plateau,-1.982089,-5.298163
6198,13.287712379549442,3,4,Entropy Plateau,-1.9157702,-5.2791786
6199,13.287712379549442,1,4,Entropy Plateau,-1.872448,-5.2763014
6200,13.287712379549442,3,4,Entropy Plateau,-1.7996109,-5.253627
6201,13.287712379549442,3,4,Entropy Plateau,-1.7420831,-5.2381024
6202,13.287712379549442,3,4,Entropy Plateau,-1.6705095,-5.2240934
6203,13.287712379549442,1,4,Entropy Plateau,-1.5904609,-5.200032
6204,13.287712379549442,4,4,Entropy Plateau,-1.5318986,-5.19493
6205,13.287712379549442,3,4,Entropy Plateau,-1.4861863,-5.1902943
6206,13.287712379549442,3,4,Entropy Plateau,-1.4150279,-5.17897
6207,13.287712379549442,2,4,Entropy Plateau,-1.3638489,-5.1713758
6208,13.287712379549442,2,4,Entropy Plateau,-1.3025812,-5.1609683
6209,13.287712379549442,2,4,Entropy Plateau,-1.239821,-5.148568
6210,13.287712379549442,4,4,Entropy Plateau,-1.1736209,-5.1418014
6211,13.287712379549442,1,4,Entropy Plateau,-1.102207,-5.1335278
6212,13.287712379549442,2,4,Entropy Plateau,-1.0543966,-5.1277676
6213,13.287712379549442,3,4,Entropy Plateau,-0.9748644,-5.1178155
6214,13.287712379549442,3,4,Entropy Plateau,-0.93036544,-5.1174455
6215,13.287712379549442,3,4,Entropy Plateau,-0.83819366,-5.104347
6216,13.287712379549442,4,4,Entropy Plateau,-0.8067944,-5.1029596
6217,13.287712379549442,1,4,Entropy Plateau,-0.73078495,-5.0956445
6218,13.287712379549442,2,4,Entropy Plateau,-0.6499511,-5.089587
6219,13.287712379549442,2,4,Entropy Plateau,-0.5847453,-5.0971017
6220,13.287712379549442,3,4,Entropy Plateau,-0.5330451,-5.0855293
6221,13.287712379549442,1,4,Entropy Plateau,-0.4867038,-5.0821433
6222,13.287712379549442,4,4,Entropy Plateau,-0.42616984,-5.0790877
6223,13.287712379549442,2,4,Entropy Plateau,-0.371195,-5.077814
6224,13.287712379549442,2,4,Entropy Plateau,-0.30882978,-5.074714
6225,13.287712379549442,3,4,Entropy Plateau,-0.242587,-5.073808
6226,13.287712379549442,3,4,Entropy Plateau,-0.21863961,-5.0726686
6227,13.287712379549442,2,4,Entropy Plateau,-0.15348653,-5.0707426
6228,13.287712379549442,3,4,Entropy Plateau,-0.13706441,-5.070146
6229,13.287712379549442,1,4,Entropy Plateau,-0.068674274,-5.068625
6230,13.287712379549442,4,4,Entropy Plateau,-0.011357699,-5.066912
6231,13.287712379549442,3,4,Entropy Plateau,0.021729598,-5.0669193
6232,13.287712379549442,3,4,Entropy Plateau,0.07298189,-5.0674253
6233,13.287712379549442,2,4,Entropy Plateau,0.12758146,-5.066084
6234,13.287712379549442,3,4,Entropy Plateau,0.17671213,-5.065759
6235,13.287712379549442,3,4,Entropy Plateau,0.22777353,-5.063753
6236,13.287712379549442,2,4,Entropy Plateau,0.27893126,-5.063518
6237,13.287712379549442,3,4,Entropy Plateau,0.31961071,-5.0629234
6238,13.287712379549442,2,4,Entropy Plateau,0.3749553,-5.061594
6239,13.287712379549442,2,4,Entropy Plateau,0.42979717,-5.0598907
6240,13.287712379549442,4,4,Entropy Plateau,0.46871468,-5.058477
6241,13.287712379549442,1,4,Entropy Plateau,0.5091044,-5.057275
6242,13.287712379549442,2,4,Entropy Plateau,0.5518649,-5.0559373
6243,13.287712379549442,2,4,Entropy Plateau,0.6289008,-5.0492997
6244,13.287712379549442,3,4,Entropy Plateau,0.6858907,-5.044343
6245,13.287712379549442,2,4,Entropy Plateau,0.7234726,-5.039641
6246,13.287712379549442,3,4,Entropy Plateau,0.76600647,-5.035396
6247,13.287712379549442,1,4,Entropy Plateau,0.81162864,-5.029302
6248,13.287712379549442,3,4,Entropy Plateau,0.85934,-5.0212584
6249,13.287712379549442,2,4,Entropy Plateau,0.8879627,-5.0313015
6250,13.287712379549442,2,4,Entropy Plateau,0.95140886,-5.0052543
6251,13.287712379549442,3,4,Entropy Plateau,1.0011667,-4.9941545
6252,13.287712379549442,3,4,Entropy Plateau,1.0491891,-4.9841275
6253,13.287712379549442,2,4,Entropy Plateau,1.0906237,-4.9743214
6254,13.287712379549442,3,4,Entropy Plateau,1.1350734,-4.9637375
6255,13.287712379549442,3,4,Entropy Plateau,1.2033966,-4.9440417
6256,13.287712379549442,3,4,Entropy Plateau,1.244343,-4.9306493
6257,13.287712379549442,1,4,Entropy Plateau,1.2883447,-4.916247
6258,13.287712379549442,4,4,Entropy Plateau,1.3340803,-4.899569
6259,13.287712379549442,2,4,Entropy Plateau,1.3762196,-4.884257
6260,13.287712379549442,3,4,Entropy Plateau,1.4148914,-4.8684516
6261,13.287712379549442,2,4,Entropy Plateau,1.447852,-4.8548555
6262,13.287712379549442,3,4,Entropy Plateau,1.4906887,-4.8344827
6263,13.287712379549442,1,4,Entropy Plateau,1.5406357,-4.809693
6264,13.287712379549442,3,4,Entropy Plateau,1.5826159,-4.7856226
6265,13.287712379549442,3,4,Entropy Plateau,1.6186502,-4.7671733
6266,13.287712379549442,3,4,Entropy Plateau,1.6459335,-4.751594
6267,13.287712379549442,2,4,Entropy Plateau,1.6789746,-4.7325854
6268,13.287712379549442,2,4,Entropy Plateau,1.7002951,-4.722233
6269,13.287712379549442,1,4,Entropy Plateau,1.745231,-4.6928835
6270,13.287712379549442,5,4,Entropy Plateau,1.7857082,-4.66413
6271,13.287712379549442,1,4,Entropy Plateau,1.816504,-4.640071
6272,13.287712379549442,2,4,Entropy Plateau,1.8474733,-4.620737
6273,13.287712379549442,3,4,Entropy Plateau,1.8713646,-4.600958
6274,13.287712379549442,2,4,Entropy Plateau,1.9152728,-4.5614486
6275,13.287712379549442,2,4,Entropy Plateau,1.940043,-4.528814
6276,13.287712379549442,3,4,Entropy Plateau,1.9699672,-4.496568
6277,13.287712379549442,1,4,Entropy Plateau,1.9811794,-4.4829593
6278,13.287712379549442,3,4,Entropy Plateau,2.029655,-4.425711
6279,13.287712379549442,4,4,Entropy Plateau,2.0472946,-4.400486
6280,13.287712379549442,3,4,Entropy Plateau,2.0739014,-4.3579936
6281,13.287712379549442,2,4,Entropy Plateau,2.0933247,-4.3240657
6282,13.287712379549442,3,4,Entropy Plateau,2.1190336,-4.2805552
6283,13.287712379549442,2,4,Entropy Plateau,2.139759,-4.2478075
6284,13.287712379549442,2,4,Entropy Plateau,2.1539347,-4.207197
6285,13.287712379549442,3,4,Entropy Plateau,2.16715,-4.181055
6286,13.287712379549442,3,4,Entropy Plateau,2.1781125,-4.1382093
6287,13.287712379549442,1,4,Entropy Plateau,2.1925817,-4.097314
6288,13.287712379549442,3,4,Entropy Plateau,2.1967213,-4.0763893
6289,13.287712379549442,2,4,Entropy Plateau,2.2110224,-4.0352116
6290,13.287712379549442,4,4,Entropy Plateau,2.206602,-4.0241437
6291,13.287712379549442,2,4,Entropy Plateau,2.2106051,-4.0034137
6292,13.287712379549442,3,4,Entropy Plateau,2.2130113,-3.990695
6293,13.287712379549442,3,4,Entropy Plateau,2.2156615,-3.9680648
6294,13.287712379549442,3,4,Entropy Plateau,2.2066534,-3.9117508
6295,13.287712379549442,2,4,Entropy Plateau,2.2035728,-3.8925889
6296,13.287712379549442,2,4,Entropy Plateau,2.1942663,-3.8640118
6297,13.287712379549442,2,4,Entropy Plateau,2.1888523,-3.839873
6298,13.287712379549442,3,4,Entropy Plateau,2.1799037,-3.8098087
6299,13.287712379549442,1,4,Entropy Plateau,2.1685271,-3.7829545
6300,13.287712379549442,4,4,Entropy Plateau,2.1594617,-3.7511039
6301,13.287712379549442,1,4,Entropy Plateau,2.1590405,-3.739889
6302,13.287712379549442,3,4,Entropy Plateau,2.1229255,-3.6779697
6303,13.287712379549442,3,4,Entropy Plateau,2.114204,-3.6581209
6304,13.287712379549442,2,4,Entropy Plateau,2.0962982,-3.6357646
6305,13.287712379549442,3,4,Entropy Plateau,2.0777955,-3.6069598
6306,13.287712379549442,3,4,Entropy Plateau,2.0564961,-3.5724533
6307,13.287712379549442,3,4,Entropy Plateau,2.0417082,-3.5536761
6308,13.287712379549442,3,4,Entropy Plateau,2.0387301,-3.5466118
6309,13.287712379549442,2,4,Entropy Plateau,2.0178418,-3.5196693
6310,13.287712379549442,3,4,Entropy Plateau,1.9900879,-3.4853601
6311,13.287712379549442,1,4,Entropy Plateau,1.9604739,-3.453742
6312,13.287712379549442,3,4,Entropy Plateau,1.9302784,-3.4286518
6313,13.287712379549442,2,4,Entropy Plateau,1.9028579,-3.402492
6314,13.287712379549442,4,4,Entropy Plateau,1.8867801,-3.3902783
6315,13.287712379549442,3,4,Entropy Plateau,1.8768722,-3.3849869
6316,13.287712379549442,2,4,Entropy Plateau,1.8304877,-3.3433573
6317,13.287712379549442,1,4,Entropy Plateau,1.79937,-3.3222933
6318,13.287712379549442,3,4,Entropy Plateau,1.7745765,-3.3067436
6319,13.287712379549442,2,4,Entropy Plateau,1.7368804,-3.2733471
6320,13.287712379549442,3,4,Entropy Plateau,1.7267393,-3.2781923
6321,13.287712379549442,3,4,Entropy Plateau,1.6514721,-3.2301197
6322,13.287712379549442,3,4,Entropy Plateau,1.632155,-3.2279458
6323,13.287712379549442,1,4,Entropy Plateau,1.59789,-3.2107198
6324,13.287712379549442,4,4,Entropy Plateau,1.5725049,-3.203539
6325,13.287712379549442,3,4,Entropy Plateau,1.516351,-3.17243
6326,13.287712379549442,2,4,Entropy Plateau,1.482191,-3.1590004
6327,13.287712379549442,3,4,Entropy Plateau,1.433701,-3.1363163
6328,13.287712379549442,3,4,Entropy Plateau,1.4025029,-3.129017
6329,13.287712379549442,1,4,Entropy Plateau,1.3593742,-3.1075828
6330,13.287712379549442,4,4,Entropy Plateau,1.3284571,-3.1093125
6331,13.287712379549442,2,4,Entropy Plateau,1.2975041,-3.0943387
6332,13.287712379549442,2,4,Entropy Plateau,1.2627523,-3.0899606
6333,13.287712379549442,2,4,Entropy Plateau,1.2153486,-3.079382
6334,13.287712379549442,2,4,Entropy Plateau,1.1739967,-3.0707521
6335,13.287712379549442,3,4,Entropy Plateau,1.1362966,-3.063315
6336,13.287712379549442,3,4,Entropy Plateau,1.096691,-3.0559235
6337,13.287712379549442,1,4,Entropy Plateau,1.0532465,-3.04944
6338,13.287712379549442,2,4,Entropy Plateau,1.0120988,-3.0428894
6339,13.287712379549442,2,4,Entropy Plateau,0.961838,-3.0362475
6340,13.287712379549442,3,4,Entropy Plateau,0.91994375,-3.029539
6341,13.287712379549442,2,4,Entropy Plateau,0.8656428,-3.024583
6342,13.287712379549442,4,4,Entropy Plateau,0.81858885,-3.019778
6343,13.287712379549442,1,4,Entropy Plateau,0.7887002,-3.0189252
6344,13.287712379549442,3,4,Entropy Plateau,0.7489892,-3.0157256
6345,13.287712379549442,3,4,Entropy Plateau,0.7093574,-3.013943
6346,13.287712379549442,3,4,Entropy Plateau,0.6682281,-3.0136614
6347,13.287712379549442,2,4,Entropy Plateau,0.6268694,-3.0107021
6348,13.287712379549442,3,4,Entropy Plateau,0.5829581,-3.0098536
6349,13.287712379549442,2,4,Entropy Plateau,0.508293,-3.0081072
6350,13.287712379549442,3,4,Entropy Plateau,0.50591826,-3.0094078
6351,13.287712379549442,3,4,Entropy Plateau,0.46256286,-3.0085046
6352,13.287712379549442,2,4,Entropy Plateau,0.41998753,-3.009306
6353,13.287712379549442,1,4,Entropy Plateau,0.37970546,-3.0090437
6354,13.287712379549442,3,4,Entropy Plateau,0.33054876,-3.0087328
6355,13.287712379549442,3,4,Entropy Plateau,0.2832306,-3.0096996
6356,13.287712379549442,3,4,Entropy Plateau,0.23806545,-3.012921
6357,13.287712379549442,3,4,Entropy Plateau,0.1917372,-3.0160694
6358,13.287712379549442,3,4,Entropy Plateau,0.15802543,-3.017426
6359,13.287712379549442,1,4,Entropy Plateau,0.11866335,-3.0207458
